Timestamp,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10
2023/1/1 0:00,0.243888081,0.051568786,-3.663112454,0.14739924,0.223535625,-0.02910924,0.283960886,0.246594198,0.050763038,-0.263308738
2023/1/1 0:15,0.026609002,-0.082406828,-0.14738948,-0.304498703,0.121285323,0.2917008,0.052411317,0.500190001,0.720622329,0.284615754
2023/1/1 0:30,-0.137447548,0.119442152,-0.038182399,0.135867197,0.690705324,0.338478232,0.113755797,-0.274903015,0.097959783,-0.163229238
2023/1/1 0:45,0.149121965,0.08336526,0.175456386,0.160154862,0.543078281,0.063190887,0.376427784,0.075082996,0.439408735,0.346316341
2023/1/1 1:00,0.439710724,0.269908194,0.173968136,-0.221851521,0.186382007,0.108293605,0.330750987,0.388629467,0.602250655,0.265422602
2023/1/1 1:15,0.086495194,0.421452825,0.294298356,0.167803617,-7.204217563,0.710369745,0.78076133,0.637014226,0.586114834,0.062844426
2023/1/1 1:30,-5.134979502,0.234938618,0.452329352,0.393232058,0.20338492,0.300853582,0.792359986,0.243414561,0.641089324,0.293906226
2023/1/1 1:45,0.542434119,0.342594859,0.165060126,0.349364356,0.392993371,0.504677171,0.472386317,0.53345626,0.370169261,0.382853808
2023/1/1 2:00,0.813239508,0.497578548,0.329836947,0.530811016,-0.219939724,0.412459253,9.575451472,0.805937615,0.640525868,0.02306971
2023/1/1 2:15,0.106101051,-0.082725432,0.539117236,0.233910568,0.594852145,0.123508466,0.905198538,0.431858174,0.761499416,0.828756324
2023/1/1 2:30,0.81522516,0.521284701,0.599003775,0.507690832,0.651985634,0.325308044,0.856245233,1.260687885,0.409473574,0.507947204
2023/1/1 2:45,0.592094082,0.368978877,0.359492716,0.529797573,0.343182424,0.395747337,0.962699778,0.933090073,1.183255186,0.216375482
2023/1/1 3:00,0.837897345,0.51304803,0.651352407,0.515271503,0.77934955,0.566774724,1.053463612,1.294832087,1.252979356,0.454526986
2023/1/1 3:15,1.137688271,1.127161938,0.79184255,1.14135726,0.772708734,0.464960187,1.032678289,1.339272175,0.971882518,0.938611405
2023/1/1 3:30,1.115465786,0.770440654,0.819385671,0.895798768,0.951722401,0.323299641,1.07262097,1.083539434,1.326750317,0.719365548
2023/1/1 3:45,0.99022754,0.941995387,0.507155466,0.968055214,7.155587053,0.521198722,1.40181016,1.729572506,1.102540508,0.689219618
2023/1/1 4:00,1.069752857,1.13155634,0.897135339,0.999999189,0.828441326,0.568079546,1.200313343,1.822928647,1.330589661,1.023634601
2023/1/1 4:15,1.234978103,1.026574221,1.05203282,1.163679061,0.996305225,0.425772424,1.136072824,1.636363449,1.890955471,0.997822768
