Timestamp,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10
2023/1/1 0:00,0.015039555,6.111574243,-0.249843981,-0.113709997,0.065020552,-0.390070723,0.146415349,0.399183428,-0.060779002,-0.291512962
2023/1/1 0:15,0.446235284,-2.004682787,2.070220757,0.017710164,0.683921193,1.303329557,0.261017004,0.690066403,6.850640475,0.415676753
2023/1/1 0:30,0.501571001,1.823222321,0.378192518,1.298389992,0.911615527,2.16802641,-0.029118879,1.165020764,0.809280282,0.62976346
2023/1/1 0:45,1.165217812,2.348316722,1.225684402,2.159938874,1.323607539,2.405416144,0.856203785,1.260786845,0.493286774,0.450287383
2023/1/1 1:00,1.113859121,2.13511012,1.202895665,2.292492422,1.73318477,2.887210528,0.676391347,1.66541081,1.068087955,0.571359151
2023/1/1 1:15,1.374881824,2.085556531,1.49809149,2.775021745,1.841716865,2.424754777,0.950085384,1.680454334,1.425393309,0.884764315
2023/1/1 1:30,1.29288691,2.078371206,1.519673273,3.097227944,2.18006286,1.707519153,1.178147777,2.010642894,1.470148609,1.582231632
2023/1/1 1:45,1.399851605,1.157599382,1.53272588,2.897874875,2.028735609,0.01234728,1.190711259,1.454607159,2.100687484,1.347155754
2023/1/1 2:00,2.094213876,0.618921573,1.227291729,2.339601063,1.628467199,-1.195023104,0.781185562,1.389500552,2.414449492,1.467755333
2023/1/1 2:15,1.735851485,-0.478167334,1.442333005,2.718350629,1.760795792,-2.222033424,1.051211855,0.850663111,2.616727442,1.726169205
2023/1/1 2:30,1.877050439,-1.535417455,0.969379998,2.132681059,1.36319969,-2.892625814,0.940634505,-0.416971203,2.736248115,1.399415636
2023/1/1 2:45,2.280131611,-1.888159868,0.474677087,2.037308944,0.932637349,-2.663149054,0.764058078,-0.928058153,2.737509344,1.099227127
2023/1/1 3:00,2.112111978,-2.730965166,0.172422606,1.106896655,0.618441206,-2.653739942,0.207299708,-1.110954083,2.885093139,1.372921851
2023/1/1 3:15,1.761489059,-2.423842041,-0.149248178,8.083540677,0.29828296,-1.568647588,0.325215481,-1.550017271,2.55128295,1.379416447
2023/1/1 3:30,2.17173098,-2.332476288,-0.612560182,0.016131541,-0.453537759,0.106039793,-0.044674238,-1.881623788,2.713539646,1.076433085
2023/1/1 3:45,1.894332415,-0.396053411,-0.915942614,-0.623601864,-0.603216744,1.26453904,-0.357528645,-1.555124584,3.119565254,1.208873973
2023/1/1 4:00,1.597522231,-5.035582516,-1.203499154,-1.25573898,-1.360962746,2.346565501,-0.462180824,-2.156447441,2.988073507,0.736503427
2023/1/1 4:15,1.380598177,0.316913389,-1.412513414,-1.667286047,-1.698048155,2.479442077,-0.560301627,-1.523194582,2.667974915,0.738505827
2023/1/1 4:30,1.03165095,1.147195013,-1.726385374,-2.291023738,-2.16832364,2.586158025,-0.583030034,-1.280092098,2.329732741,0.680440781
2023/1/1 4:45,1.278723095,1.740349119,-1.591231294,3.857185925,-1.65354577,2.482016658,-1.021420204,-0.646839825,2.52507854,0.42076249
2023/1/1 5:00,0.776391022,2.25615304,-1.581532188,-3.159645044,-2.381645244,1.18129825,-0.746848584,0.198191393,2.217391186,0.290617827
2023/1/1 5:15,0.069903858,2.592731033,-1.01935189,-3.080065093,-1.924729087,0.358846998,-0.733913491,0.725309477,2.270928986,-0.441878344
2023/1/1 5:30,0.202330307,1.937617557,-0.628359263,-2.504830394,-1.696266262,-1.125738449,-1.013597027,0.961791777,1.686339182,-0.129067381
2023/1/1 5:45,0.336911031,2.014657592,-0.87794595,-3.006827933,-1.322288668,-2.319133814,-1.191219265,1.896864681,5.138149373,-0.609991963
2023/1/1 6:00,-0.350163668,1.153307098,0.245606749,-2.392930681,-1.289000557,-2.933710638,-0.79653558,1.78326827,1.37626725,-0.518856737
