Timestamp,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10
2023/1/1 0:00,-0.052614647,0.484856364,-0.474366338,0.029873234,-0.317609711,-0.017470166,-0.317151311,-0.052146422,-0.017416725,-0.118373777
2023/1/1 0:15,0.39657776,0.107627645,0.087747589,0.161285358,0.009041839,0.126149357,-0.338264126,0.213022639,0.397994975,0.193564464
2023/1/1 0:30,0.008111444,0.372592251,0.053261719,0.252619657,-0.010423833,0.248304791,0.008083023,0.108112619,0.096916328,0.336588622
2023/1/1 0:45,0.047393171,0.26560451,0.025893421,0.276625646,0.316157971,0.322938729,0.206789603,-0.059824319,0.174623095,0.063740775
2023/1/1 1:00,0.667257033,0.34829746,-0.14333246,0.370679624,0.549899603,0.436702608,0.487900453,0.139563511,0.854418066,0.212063641
2023/1/1 1:15,0.024368174,0.647475603,0.147004025,0.299128265,0.500232513,0.585122607,0.118878203,0.109603477,0.555108627,0.20445156
2023/1/1 1:30,0.657136586,0.621453253,0.999866572,0.722271221,0.377538935,-0.906412563,0.333453165,0.289901793,0.600248206,0.775246607
2023/1/1 1:45,0.611929647,0.610454856,0.694588765,0.100978423,0.452300427,0.008777452,0.741353061,0.164523903,0.19336044,0.768238593
2023/1/1 2:00,0.288565343,0.806834409,0.526791487,0.704382522,0.867400946,0.574103514,0.537514147,0.000174468,0.458331173,0.565253225
2023/1/1 2:15,0.133930246,0.770893545,0.907848371,0.83221029,0.68242053,0.520178725,0.989463599,0.312868738,0.858204016,0.699479705
2023/1/1 2:30,0.528677401,0.805776812,1.406971946,0.67856803,0.892919813,0.307864522,0.564151253,0.12329629,0.620249266,0.772654687
2023/1/1 2:45,0.496592673,0.833189336,0.599796545,1.172877791,1.170779878,0.515816509,0.904587928,-0.07994576,0.726598939,0.725664928
2023/1/1 3:00,0.390353032,0.629340959,1.026764143,1.188837292,1.296499081,0.441158455,0.602437679,0.305189496,1.175383335,1.115706948
2023/1/1 3:15,0.623511551,0.778039288,0.863746112,1.444398363,0.794991754,0.510748369,0.931138899,0.429482686,0.973414027,1.099156879
2023/1/1 3:30,1.027479368,0.945296668,0.932199974,1.166957812,1.948276856,0.528637757,0.556008155,0.597670109,0.849640396,1.536840444
2023/1/1 3:45,0.621556812,1.246659466,1.124252535,1.496560609,1.157813506,0.731582641,0.869009241,0.302817537,0.913882401,1.331362443
2023/1/1 4:00,1.213763351,0.97428612,0.922268969,1.59847363,1.372384652,0.738233283,1.190489199,0.486406177,1.043003696,1.426760304
2023/1/1 4:15,0.940790746,1.316496646,1.367158826,1.591148596,1.44198641,0.492288705,1.140900736,0.25198851,1.016135319,1.77078774
2023/1/1 4:30,0.689268896,1.609436847,1.166826378,1.716346832,2.133388309,0.600594025,1.30908079,0.282148547,1.493929831,1.837093654
2023/1/1 4:45,0.894616262,1.744175672,1.529440079,1.529718464,1.587648781,0.646674837,1.128034504,-1.561172937,1.171918249,1.84823112
2023/1/1 5:00,0.676293044,1.539081246,1.439304542,1.924425202,1.844909744,0.795067687,1.494364986,0.174997077,1.369634469,1.971633027
2023/1/1 5:15,1.462224601,1.958121536,7.490847937,2.050150572,1.672360103,0.893578576,1.612456904,0.371020191,1.780203803,2.030774279
2023/1/1 5:30,1.012041558,1.751492346,1.913421181,2.135286638,1.510184258,0.848601325,1.55575335,0.773126046,1.88019491,2.017555784
2023/1/1 5:45,0.999701215,1.621117824,1.753643967,2.199991113,1.619909479,0.694169764,1.483024397,0.312800225,1.569028481,2.14296183
2023/1/1 6:00,1.349389622,1.927961241,7.436826099,1.998610071,1.948776487,0.844881683,1.3658577,0.144566318,1.836348545,2.258768322
2023/1/1 6:15,1.648380322,1.960464959,2.279606247,2.490440964,2.251640505,1.116564464,1.833854569,0.383067716,2.095973231,2.237096312
2023/1/1 6:30,0.311622003,2.342829185,2.136807128,12.50346359,2.294939221,3.617656537,1.18745934,0.194996896,2.269609465,2.470856007
2023/1/1 6:45,1.2862159,2.236567859,2.046803448,3.011801361,2.035227443,0.701604462,1.892526748,0.299647847,2.172954923,2.637413964
2023/1/1 7:00,1.310689172,2.051061736,2.214264923,2.427347735,2.669027124,1.28437853,1.561125671,0.621681401,1.916159373,2.370621651
2023/1/1 7:15,1.368814704,-0.475024957,2.131054246,2.964744841,2.438955332,0.936994164,2.232011001,0.658674284,2.407300841,2.580991314
2023/1/1 7:30,1.707433375,2.587761935,2.377561066,2.755875559,2.701606909,1.569072803,2.183875345,0.74054833,1.871885914,2.495503099
2023/1/1 7:45,1.124468647,2.398154508,2.376201417,2.728161071,2.82347572,1.253817991,2.142378582,0.993190137,2.53475961,3.082694004
2023/1/1 8:00,1.600826321,2.652861749,2.596108613,3.211345575,3.135113024,1.276460955,1.857043476,0.69074804,2.621693732,2.878395846
2023/1/1 8:15,1.955366154,2.919604024,2.305987718,3.287600055,2.864421872,1.432641593,2.646120336,0.710650149,2.535305305,3.295679025
2023/1/1 8:30,1.840881752,2.9858918,0.415315237,3.123725298,3.027093059,1.632409126,2.07672498,0.778965371,-4.417672417,3.050978399
2023/1/1 8:45,2.131325946,2.970795845,2.658977821,-0.312426678,3.214418249,1.179791688,1.989860603,0.700492132,2.577846824,3.196446817
2023/1/1 9:00,1.800462356,2.980757999,2.685750389,3.444878345,2.843447338,1.350828075,2.599950656,0.350650421,2.950561085,3.47634529
2023/1/1 9:15,1.981181289,3.355219313,3.244435136,3.399794452,2.976246711,1.607540425,5.747330981,0.870394098,2.863020498,3.139069167
2023/1/1 9:30,2.043212463,3.107454825,3.12891544,3.724083635,3.277724815,1.467144299,2.312590041,0.522632743,2.880288034,3.81058277
2023/1/1 9:45,1.950918385,3.231901151,2.943254858,3.746857739,3.512241932,1.387466054,2.479037642,0.850991813,3.30611035,3.676220316
2023/1/1 10:00,1.904126075,3.123865732,3.009208497,3.717689253,3.606298481,1.672371887,2.631056662,0.736624974,2.896465179,3.621493676
2023/1/1 10:15,2.275435821,3.403445904,3.108095343,3.758693845,3.756889891,1.842924194,2.973754431,0.98158977,3.120940231,4.002403292
2023/1/1 10:30,2.185366666,3.343833445,3.240813933,3.712790337,3.420771091,1.973614619,2.662892204,1.004369726,3.240128625,4.159391112
2023/1/1 10:45,2.355608556,3.721334879,3.37740426,3.838057955,3.562849513,1.710595842,2.802105919,1.116348011,3.590755917,4.159922758
2023/1/1 11:00,2.442549456,3.230954428,3.409875753,4.249344907,3.73975932,1.599078037,2.510264803,0.757593299,3.534319792,3.765975413
