Timestamp,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10
2023/1/1 0:00,-0.037525404,-0.077181963,0.209970396,0.023649121,0.029572003,-0.075108354,0.095427287,-0.236184236,-0.167340537,-0.024150883
2023/1/1 0:15,0.045862778,0.04620418,-0.004143015,0.064108392,-0.089930665,-0.079414623,0.111921321,0.072264135,0.081101298,0.040366939
2023/1/1 0:30,-0.119296511,0.558199536,0.230692115,0.376848228,0.213215829,-0.019995392,9.533943279,-0.101054513,0.285803291,0.211900876
2023/1/1 0:45,0.051205318,0.103367592,0.009951085,0.14947937,0.175991264,0.30682037,0.465747757,0.411032621,-0.169130682,0.063195569
2023/1/1 1:00,0.285924453,0.077982228,-0.243249712,0.374273751,-0.063779389,-0.051539356,-0.025302615,0.201441653,0.126743248,0.372125171
2023/1/1 1:15,0.324467697,0.100773508,-0.046572498,0.451850014,0.480268866,-0.082293518,0.306804714,-0.020514249,0.200533191,0.211145703
2023/1/1 1:30,0.351341204,-0.073534708,-0.081114456,0.619718478,0.325809065,0.537791471,0.447046752,0.240262053,0.297270489,0.027801759
2023/1/1 1:45,0.718971702,0.184551208,0.062367036,0.412333306,0.538931552,0.627672957,0.191877963,0.338623988,0.314127942,0.335506141
2023/1/1 2:00,0.259469085,0.233484199,0.223725944,0.504945069,0.562813828,0.156206848,0.57980323,0.326549611,0.464309564,0.072684559
2023/1/1 2:15,0.426300657,0.577770606,0.309861694,0.649741911,-2.504165345,0.574646031,15.20782364,0.199685722,0.10449036,-3.922595849
2023/1/1 2:30,0.031337723,0.384744041,-0.007541218,0.938510187,0.443254743,0.213391115,1.085222821,0.38671337,0.640284044,0.26237443
2023/1/1 2:45,0.457558015,0.561989758,0.282707222,0.80663229,0.448460823,0.077367144,0.882258077,0.489546083,0.111814396,0.760289405
2023/1/1 3:00,0.63683565,0.128263836,0.538575468,0.582436655,0.71614408,0.791941314,0.710129281,-0.024937992,0.439774693,-0.021196328
2023/1/1 3:15,0.613591278,0.551546992,0.22974718,0.705176545,1.145287437,0.637563318,1.374134629,0.362343454,0.809604032,0.257165084
2023/1/1 3:30,1.267785596,0.714387375,0.253343624,0.967257101,1.181814044,0.841692595,1.267774282,0.459388788,0.882539983,0.441606896
2023/1/1 3:45,0.710492707,0.696597974,0.349653072,1.080773733,1.113038547,0.709545293,1.285250839,0.617025201,0.2570625,0.629907305
2023/1/1 4:00,0.959529808,0.519967109,6.907288804,0.734758643,0.941928751,0.644558625,1.276429121,0.465189555,0.763845694,-0.051049732
2023/1/1 4:15,0.737000861,0.552437483,0.320050915,0.731373202,1.106321547,0.857597439,1.220562952,0.311433068,0.493056972,0.280880588
2023/1/1 4:30,0.755406743,0.598620738,0.750280747,0.80867917,1.033854338,0.918048809,7.058448899,0.770462227,5.828819827,0.49784114
2023/1/1 4:45,0.577308234,0.280908954,0.828831441,1.406085751,1.278991835,0.71135122,1.291885504,1.018416422,0.657381663,0.511486575
2023/1/1 5:00,0.892732047,0.8637092,0.564880479,1.467840539,0.866199844,0.855978769,1.438343815,0.774708565,0.579797061,0.405372215
2023/1/1 5:15,0.935147182,1.058564042,0.679256151,1.492372363,1.521459141,1.053187816,1.616873749,0.404088308,1.121418607,0.60421102
2023/1/1 5:30,1.486278548,0.635068694,0.75783454,1.605648128,1.26196657,0.96618293,1.411176879,0.899998771,1.281219744,0.830529285
2023/1/1 5:45,1.323766062,0.595450368,0.518174235,1.50217957,1.39470011,1.191531532,1.770239253,0.781537917,1.083711947,0.947447527
2023/1/1 6:00,1.486864373,0.691006984,0.674670451,-2.060229347,1.518344625,-3.958112953,1.737546315,0.838888089,0.862196385,1.259546776
2023/1/1 6:15,1.960475999,1.188784397,0.781952112,1.804835282,1.343538051,1.177893499,1.943888041,0.730846975,1.048663407,0.836432708
2023/1/1 6:30,1.597356869,0.994816294,0.958993189,1.379582906,1.211807089,1.340215521,5.708104362,1.275403408,1.025730407,0.93510995
2023/1/1 6:45,1.208213302,0.957522709,6.949428436,1.35549179,1.419476758,1.268397862,1.738147673,0.940691858,1.076350639,0.64582311
2023/1/1 7:00,1.626050174,0.934991776,1.244254707,1.594229782,1.75803454,1.237026327,2.441163021,1.047920175,0.887413724,0.785449867
2023/1/1 7:15,1.74732072,0.889608572,0.740275709,1.744122824,1.618984735,1.217992704,2.171480323,0.59889194,0.927268643,1.210609571
