Timestamp,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10
2023/1/1 0:00,-0.3345036,0.092183963,0.741874794,-0.140773493,-0.088855016,0.07519899,0.210992773,0.003729075,0.423978764,-0.060139179
2023/1/1 0:15,0.239065789,0.151879094,0.176365088,0.391497963,-0.147132752,0.398117454,0.170053156,-0.058192306,-0.171054125,-0.027765284
2023/1/1 0:30,0.219765934,0.382264198,-0.097632351,0.065310854,-0.175117765,-0.213706013,0.064193209,0.286454103,-0.223508345,0.165552536
2023/1/1 0:45,-0.174085576,-9.338525878,0.47548735,0.193502513,0.093452076,0.211831881,-0.020541755,0.33533574,-0.066794619,0.489791412
2023/1/1 1:00,0.163816329,0.416016405,0.370929663,0.490503935,0.22505734,0.13722366,0.083601557,0.342447834,-0.174510188,0.313729718
2023/1/1 1:15,6.405763637,0.528560419,0.580632165,0.206943826,0.721109962,0.723436225,0.196470337,0.33559076,-0.063016512,0.201776785
2023/1/1 1:30,-4.79966132,-0.005046529,0.447874013,0.563484387,0.630614581,0.854382119,0.650622491,0.353441864,0.223587085,0.208523851
2023/1/1 1:45,0.828830485,0.591141167,0.738203115,1.281331094,0.597712004,0.598261457,0.513520047,0.987295955,-0.095793904,0.000891185
2023/1/1 2:00,0.649344487,0.245001769,-10.92309422,0.534172173,0.705589546,0.832732384,0.812769844,0.735742812,0.334854406,0.49929841
2023/1/1 2:15,0.945914527,0.362363382,0.73868137,0.415678423,0.803770165,0.864315028,0.43595221,1.114646353,0.335413429,0.352094455
2023/1/1 2:30,0.927810185,0.718087853,1.18940045,0.906065242,1.195104425,0.851035898,1.170136312,0.906984068,-0.098898004,0.55189718
2023/1/1 2:45,1.09933054,0.937338677,1.094586408,0.677631313,0.942334135,1.151055837,1.309776598,0.808458611,0.375138093,0.253078799
2023/1/1 3:00,1.251176635,0.859590971,0.94244418,1.249962655,0.886670004,0.879731054,1.49217849,1.075582619,0.416055923,0.628982064
2023/1/1 3:15,0.772678995,0.941594185,1.209023017,1.188725973,0.861391494,1.091658194,1.264367714,1.276198722,0.814436713,0.110605826
2023/1/1 3:30,1.10763559,1.40345811,0.905361204,1.433471231,1.439717107,0.939677699,1.185038244,1.546037922,0.435121228,0.799171207
2023/1/1 3:45,1.226067839,1.059334608,1.371752053,0.874249988,1.37178312,1.328599178,1.289949734,1.48903943,0.229221064,0.678033609
